real,brigthness0,motion0,sleep0,brigthness1,motion1,sleep1,brigthness2,motion2,sleep2,brigthness3,motion3,sleep3,brigthness4,motion4,sleep4,brigthness5,motion5,sleep5,brigthness6,motion6,sleep6,brigthness7,motion7,sleep7,brigthness8,motion8,sleep8,brigthness9,motion9,sleep9,brigthness10,motion10,sleep10,brigthness11,motion11,sleep11,brigthness12,motion12,sleep12,brigthness13,motion13,sleep13,brigthness14,motion14,sleep14,brigthness15,motion15,sleep15,brigthness16,motion16,sleep16,brigthness17,motion17,sleep17,brigthness18,motion18,sleep18,brigthness19,motion19,sleep19,brigthness20,motion20,sleep20,brigthness21,motion21,sleep21,brigthness22,motion22,sleep22,brigthness23,motion23,sleep23
1,1,5,63,1,5,63,1,2,89,1,1,84,1,4,83,1,1,84,1,3,91,1,4,72,1,3,91,1,4,72,1,3,91,1,1,84,1,3,91,1,1,84,1,3,91,1,5,66,1,1,95,1,5,66,1,1,95,1,5,66,1,1,95,1,1,82,1,1,95,1,1,82
1,1,1,84,1,1,84,1,5,63,1,4,72,1,5,63,1,4,72,1,2,89,1,1,84,1,4,83,1,1,84,1,3,91,1,5,66,1,3,91,1,5,66,1,3,91,1,5,66,1,3,91,1,1,82,1,3,91,1,1,82,1,1,95,1,4,83,1,1,95,1,4,83
1,1,4,72,1,4,72,1,1,84,1,1,84,1,1,84,1,1,84,1,5,63,1,5,66,1,5,63,1,5,66,1,2,89,1,5,66,1,4,83,1,1,82,1,3,91,1,1,82,1,3,91,1,4,83,1,3,91,1,4,83,1,3,91,1,3,90,1,3,91,1,3,88
1,1,1,84,1,1,84,1,4,72,1,5,66,1,4,72,1,5,66,1,1,84,1,5,66,1,1,84,1,1,82,1,5,63,1,1,82,1,5,63,1,4,83,1,2,89,1,4,83,1,4,83,1,3,90,1,3,91,1,3,88,1,3,91,1,3,88,1,3,91,1,5,68
0,1,5,66,1,5,66,1,1,84,1,1,82,1,1,84,1,1,82,1,1,84,1,4,83,1,4,72,1,4,83,1,4,72,1,3,90,1,1,84,1,3,88,1,1,84,1,3,88,1,5,63,1,5,68,1,5,63,1,5,68,1,2,89,1,5,68,1,4,83,1,5,58
0,1,1,82,1,1,82,1,5,66,1,4,83,1,5,66,1,4,83,1,1,84,1,3,90,1,1,84,1,3,88,1,1,84,1,3,88,1,4,72,1,5,68,1,4,72,1,5,68,1,1,84,1,5,68,1,1,84,1,5,58,1,5,63,1,5,58,1,5,63,1,5,58
0,1,4,83,1,4,83,1,1,82,1,3,90,1,1,82,1,3,88,1,5,66,1,3,88,1,5,66,1,5,68,1,1,84,1,5,68,1,1,84,1,5,68,1,1,84,1,5,58,1,4,72,1,5,58,1,4,72,1,5,58,1,1,84,1,5,58,1,1,84,1,5,58
0,1,3,90,1,3,90,1,4,83,1,3,88,1,1,82,1,5,68,1,1,82,1,5,68,1,5,66,1,5,68,1,5,66,1,5,58,1,1,84,1,5,58,1,1,84,1,5,58,1,1,84,1,5,58,1,4,72,1,5,58,1,4,72,1,5,58,1,1,84,1,5,58
0,1,3,88,1,3,88,1,3,90,1,5,68,1,4,83,1,5,68,1,4,83,1,5,68,1,1,82,1,5,58,1,1,82,1,5,58,1,5,66,1,5,58,1,5,66,1,5,58,1,1,84,1,5,58,1,1,84,1,5,58,1,1,84,1,4,75,1,4,72,1,4,75
0,1,5,68,1,5,68,1,3,88,1,5,58,1,3,88,1,5,58,1,3,88,1,5,58,1,3,90,1,5,58,1,4,83,1,5,58,1,4,83,1,5,58,1,1,82,1,4,75,1,1,82,1,4,75,1,5,66,1,4,75,1,5,66,1,1,89,1,1,84,1,1,89
0,1,5,58,1,5,58,1,5,68,1,5,58,1,5,68,1,5,58,1,5,68,1,5,58,1,3,88,1,4,75,1,3,88,1,4,75,1,3,88,1,1,89,1,3,90,1,1,89,1,3,90,1,1,89,1,4,83,1,2,96,1,1,82,1,2,96,1,1,82,1,2,96
0,1,5,58,1,5,58,1,5,58,1,4,75,1,5,58,1,4,75,1,5,58,1,1,89,1,5,68,1,1,89,1,5,68,1,1,89,1,5,68,1,2,96,1,3,88,1,2,96,1,3,88,1,2,96,1,3,88,2,1,77,1,3,90,2,1,77,1,3,90,2,1,87
0,1,4,75,1,4,75,1,5,58,1,1,89,1,5,58,1,1,89,1,5,58,1,2,96,1,5,58,1,2,96,1,5,58,1,2,96,1,5,68,1,2,96,1,5,68,2,1,77,1,5,68,2,1,87,1,5,68,2,4,62,1,3,88,2,4,62,1,3,88,3,4,27
1,1,1,89,1,1,89,1,4,75,1,2,96,1,4,75,1,2,96,1,5,58,1,2,96,1,5,58,2,1,77,1,5,58,2,1,87,1,5,58,2,1,87,1,5,58,2,4,62,1,5,58,3,4,27,1,5,68,3,4,27,1,5,68,1,4,33,1,5,68,1,4,33
1,1,2,96,1,2,96,1,1,89,2,1,77,1,1,89,2,1,87,1,1,89,2,4,62,1,4,75,2,4,62,1,4,75,3,4,27,1,4,75,3,4,27,1,5,58,1,4,33,1,5,58,1,4,33,1,5,58,1,4,23,1,5,58,1,4,23,1,5,58,1,5,59
1,2,1,77,2,1,77,1,2,96,2,1,87,1,1,89,2,4,62,1,1,89,3,4,27,1,1,89,3,4,27,1,4,75,1,4,33,1,4,75,1,4,33,1,4,75,1,4,23,1,5,58,1,4,23,1,5,58,1,5,59,1,5,58,2,5,43,1,5,58,2,5,43
1,2,1,87,2,1,87,2,1,77,2,4,62,1,2,96,3,4,27,1,1,89,3,4,27,1,1,89,1,4,33,1,1,89,1,4,33,1,1,89,1,4,23,1,4,75,1,4,23,1,4,75,1,5,59,1,5,58,2,5,43,1,5,58,2,5,43,1,5,58,2,5,43
0,2,4,62,2,4,62,2,1,87,3,4,27,2,1,77,1,4,33,1,2,96,1,4,33,1,2,96,1,4,23,1,1,89,1,4,23,1,1,89,1,5,59,1,1,89,2,5,43,1,4,75,2,5,43,1,4,75,2,5,43,1,4,75,2,4,66,1,5,58,2,4,66
0,3,4,27,3,4,27,2,4,62,1,4,33,2,1,87,1,4,33,2,1,87,1,4,23,2,1,77,1,4,23,1,2,96,1,5,59,1,2,96,2,5,43,1,1,89,2,5,43,1,1,89,2,5,43,1,1,89,2,4,66,1,4,75,2,4,66,1,4,75,2,1,59
0,1,4,33,1,4,33,3,4,27,1,4,23,3,4,27,1,4,23,2,4,62,1,5,59,2,1,87,2,5,43,2,1,87,2,5,43,2,1,77,2,5,43,1,2,96,2,4,66,1,2,96,2,4,66,1,1,89,2,1,59,1,1,89,3,4,22,1,1,89,3,4,22
0,1,4,23,1,4,23,1,4,33,1,5,59,1,4,33,2,5,43,3,4,27,2,5,43,3,4,27,2,5,43,2,4,62,2,4,66,2,1,87,2,4,66,2,1,87,2,1,59,2,1,77,3,4,22,1,2,96,3,4,22,1,2,96,3,1,45,1,1,89,3,1,45
0,1,5,59,1,5,59,1,4,23,2,5,43,1,4,33,2,5,43,1,4,33,2,4,66,3,4,27,2,4,66,3,4,27,2,1,59,2,4,62,2,1,59,2,1,87,3,4,22,2,1,87,3,4,22,2,1,77,3,1,45,1,2,96,3,1,45,1,2,96,3,3,38
0,2,5,43,2,5,43,1,5,59,2,5,43,1,4,23,2,4,66,1,4,23,2,4,66,1,4,33,2,1,59,1,4,33,3,4,22,3,4,27,3,4,22,3,4,27,3,1,45,2,4,62,3,1,45,2,1,87,3,3,38,2,1,87,3,4,66,2,1,77,4,6,2
0,2,5,43,2,5,43,2,5,43,2,4,66,1,5,59,2,4,66,1,4,23,2,1,59,1,4,23,3,4,22,1,4,33,3,4,22,1,4,33,3,1,45,3,4,27,3,1,45,3,4,27,3,3,38,2,4,62,3,4,66,2,1,87,4,6,2,2,1,87,3,6,3
0,2,4,66,2,4,66,2,5,43,2,1,59,2,5,43,3,4,22,2,5,43,3,4,22,1,5,59,3,1,45,1,4,23,3,1,45,1,4,23,3,3,38,1,4,33,3,4,66,1,4,33,4,6,2,3,4,27,3,6,3,3,4,27,3,6,3,2,4,62,3,4,2
0,2,1,59,2,1,59,2,4,66,3,4,22,2,5,43,3,4,22,2,5,43,3,1,45,2,5,43,3,1,45,1,5,59,3,3,38,1,5,59,3,4,66,1,4,23,4,6,2,1,4,33,3,6,3,1,4,33,3,4,2,3,4,27,3,5,17,3,4,27,3,5,17
1,3,4,22,3,4,22,2,1,59,3,1,45,2,1,59,3,1,45,2,4,66,3,3,38,2,5,43,3,4,66,2,5,43,4,6,2,2,5,43,3,6,3,1,5,59,3,4,2,1,5,59,3,5,17,1,4,23,3,5,17,1,4,33,3,6,2,1,4,33,1,6,1
1,3,1,45,3,1,45,3,4,22,3,3,38,3,4,22,3,4,66,2,1,59,4,6,2,2,1,59,3,6,3,2,4,66,3,4,2,2,5,43,3,5,17,2,5,43,3,5,17,2,5,43,3,6,2,1,5,59,1,6,1,1,5,59,2,6,1,1,4,23,2,6,20
0,3,3,38,3,3,38,3,1,45,3,4,66,3,4,22,4,6,2,3,4,22,3,6,3,2,1,59,3,4,2,2,1,59,3,5,17,2,4,66,3,5,17,2,5,43,3,6,2,2,5,43,1,6,1,2,5,43,2,6,1,1,5,59,2,6,20,1,5,59,3,2,38
0,3,4,66,3,4,66,3,3,38,4,6,2,3,1,45,3,6,3,3,4,22,3,4,2,3,4,22,3,5,17,2,1,59,3,6,2,2,1,59,3,6,2,2,4,66,1,6,1,2,5,43,2,6,1,2,5,43,2,6,20,2,5,43,3,2,38,1,5,59,3,2,38

0,1,3,77,1,3,77,1,6,12,1,4,60,1,5,36,1,4,80,1,5,36,1,4,80,1,5,51,1,4,76,1,6,10,1,1,89,1,6,10,1,3,86,1,6,28,1,3,86,1,6,16,1,1,90,1,6,16,1,4,83,1,6,16,1,3,90,1,6,28,1,1,90
0,1,4,60,1,4,60,1,3,77,1,4,80,1,6,12,1,4,80,1,5,36,1,4,76,1,5,36,1,1,89,1,5,51,1,3,86,1,6,10,1,1,90,1,6,10,1,1,90,1,6,28,1,4,83,1,6,16,1,3,90,1,6,16,1,1,90,1,6,16,1,1,90
0,1,4,80,1,4,80,1,4,60,1,4,80,1,3,77,1,4,76,1,6,12,1,1,89,1,5,36,1,3,86,1,5,36,1,1,90,1,5,51,1,4,83,1,5,51,1,3,90,1,6,10,1,3,90,1,6,10,1,1,90,1,6,28,1,1,90,1,6,16,1,4,83
0,1,4,80,1,4,80,1,4,80,1,4,76,1,4,60,1,1,89,1,3,77,1,3,86,1,6,12,1,1,90,1,5,36,1,4,83,1,5,36,1,3,90,1,5,51,1,3,90,1,5,51,1,1,90,1,6,10,1,1,90,1,6,10,1,4,83,1,6,28,1,4,83
0,1,4,76,1,4,76,1,4,80,1,1,89,1,4,80,1,3,86,1,4,60,1,1,90,1,3,77,1,4,83,1,6,12,1,3,90,1,5,36,1,3,90,1,5,36,1,1,90,1,5,51,1,1,90,1,5,51,1,4,83,1,6,10,1,4,83,1,6,10,1,4,87
0,1,1,89,1,1,89,1,4,76,1,3,86,1,4,80,1,1,90,1,4,80,1,4,83,1,4,60,1,3,90,1,3,77,1,1,90,1,6,12,1,1,90,1,6,12,1,4,83,1,5,36,1,4,83,1,5,51,1,4,87,1,5,51,1,4,87,1,6,10,1,2,90
0,1,3,86,1,3,86,1,1,89,1,1,90,1,4,76,1,4,83,1,4,80,1,3,90,1,4,80,1,1,90,1,4,60,1,1,90,1,3,77,1,4,83,1,3,77,1,4,83,1,6,12,1,4,87,1,5,36,1,4,87,1,5,36,1,2,90,1,5,51,1,1,91
0,1,1,90,1,1,90,1,3,86,1,4,83,1,1,89,1,3,90,1,4,76,1,1,90,1,4,80,1,1,90,1,4,80,1,4,83,1,4,60,1,4,83,1,4,60,1,4,87,1,3,77,1,4,87,1,6,12,1,2,90,1,5,36,1,1,91,1,5,36,1,1,91
0,1,4,83,1,4,83,1,1,90,1,3,90,1,3,86,1,1,90,1,1,89,1,1,90,1,4,76,1,4,83,1,4,80,1,4,83,1,4,80,1,4,87,1,4,60,1,4,87,1,4,60,1,2,90,1,3,77,1,1,91,1,6,12,1,1,91,1,5,36,1,1,91
0,1,3,90,1,3,90,1,4,83,1,1,90,1,1,90,1,1,90,1,3,86,1,4,83,1,1,89,1,4,83,1,4,76,1,4,87,1,4,76,1,4,87,1,4,80,1,2,90,1,4,80,1,1,91,1,4,60,1,1,91,1,3,77,1,1,91,1,6,12,1,1,95
0,1,1,90,1,1,90,1,3,90,1,4,83,1,3,90,1,4,83,1,4,83,1,4,87,1,1,90,1,4,87,1,3,86,1,2,90,1,1,89,1,1,91,1,4,76,1,1,91,1,4,76,1,1,91,1,4,80,1,1,95,1,4,80,1,1,95,1,4,60,1,1,95
0,1,4,83,1,4,83,1,1,90,1,4,87,1,1,90,1,4,87,1,3,90,1,2,90,1,3,90,1,1,91,1,4,83,1,1,91,1,1,90,1,1,91,1,3,86,1,1,95,1,1,89,1,1,95,1,4,76,1,1,95,1,4,76,1,1,95,1,4,80,1,1,95
0,1,4,87,1,4,87,1,4,83,1,2,90,1,4,83,1,1,91,1,1,90,1,1,91,1,1,90,1,1,91,1,3,90,1,1,95,1,3,90,1,1,95,1,4,83,1,1,95,1,1,90,1,1,95,1,3,86,1,1,95,1,1,89,1,1,95,1,4,76,1,4,83
0,1,2,90,1,2,90,1,4,87,1,1,91,1,4,83,1,1,91,1,4,83,1,1,95,1,1,90,1,1,95,1,1,90,1,1,95,1,3,90,1,1,95,1,3,90,1,1,95,1,4,83,1,1,95,1,1,90,1,4,83,1,3,86,1,4,83,1,1,89,1,2,94
0,1,1,91,1,1,91,1,2,90,1,1,91,1,4,87,1,1,95,1,4,87,1,1,95,1,4,83,1,1,95,1,4,83,1,1,95,1,1,90,1,1,95,1,1,90,1,1,95,1,3,90,1,4,83,1,3,90,1,4,83,1,4,83,1,2,94,1,1,90,1,2,94
0,1,1,91,1,1,91,1,1,91,1,1,95,1,2,90,1,1,95,1,4,87,1,1,95,1,4,87,1,1,95,1,4,83,1,1,95,1,4,83,1,1,95,1,1,90,1,4,83,1,1,90,1,4,83,1,3,90,1,2,94,1,3,90,1,2,94,1,4,83,1,2,94
0,1,1,95,1,1,95,1,1,91,1,1,95,1,1,91,1,1,95,1,1,91,1,1,95,1,2,90,1,1,95,1,4,87,1,4,83,1,4,87,1,4,83,1,4,83,1,2,94,1,4,83,1,2,94,1,1,90,1,2,94,1,1,90,1,2,94,1,3,90,1,2,94
0,1,1,95,1,1,95,1,1,95,1,4,83,1,1,95,1,4,83,1,1,95,1,2,94,1,1,95,1,2,94,1,1,91,1,2,94,1,1,91,1,2,94,1,1,91,1,2,94,1,2,90,1,3,91,1,4,87,1,3,91,1,4,87,1,3,91,1,4,83,1,3,91
0,1,4,83,1,4,83,1,1,95,1,2,94,1,1,95,1,2,94,1,1,95,1,2,94,1,1,95,1,2,94,1,1,95,1,2,94,1,1,95,1,3,91,1,1,91,1,3,91,1,1,91,1,3,91,1,1,91,1,3,91,1,2,90,1,3,91,1,4,87,1,1,91
0,1,2,94,1,2,94,1,4,83,1,3,91,1,4,83,1,3,91,1,4,83,1,3,91,1,4,83,1,3,91,1,4,83,1,3,91,1,1,95,1,1,91,1,1,95,1,1,91,1,1,95,1,1,95,1,1,95,1,1,95,1,1,95,1,1,95,1,1,95,1,1,95
0,1,3,91,1,3,91,1,2,94,1,1,91,1,2,94,1,1,91,1,2,94,1,1,95,1,2,94,1,1,95,1,2,94,1,1,95,1,4,83,1,1,95,1,4,83,1,2,94,1,4,83,1,2,94,1,4,83,1,1,94,1,4,83,1,1,94,1,1,95,1,1,94
0,1,1,91,1,1,91,1,3,91,1,1,95,1,3,91,1,1,95,1,2,94,1,1,95,1,2,94,1,2,94,1,2,94,1,2,94,1,2,94,1,1,94,1,2,94,1,1,94,1,4,83,1,1,94,1,4,83,1,1,95,1,4,83,1,1,95,1,4,83,1,4,83
0,1,1,95,1,1,95,1,1,91,1,1,95,1,3,91,1,1,95,1,3,91,1,2,94,1,2,94,1,2,94,1,2,94,1,1,94,1,2,94,1,1,94,1,2,94,1,1,94,1,2,94,1,1,95,1,4,83,1,1,95,1,4,83,1,4,83,1,4,83,1,2,90
0,1,1,95,1,1,95,1,1,95,1,1,95,1,1,91,1,2,94,1,3,91,1,2,94,1,3,91,1,1,94,1,2,94,1,1,94,1,2,94,1,1,94,1,2,94,1,1,95,1,2,94,1,1,95,1,2,94,1,4,83,1,4,83,1,2,90,1,4,83,1,2,90
0,1,1,95,1,1,95,1,1,95,1,2,94,1,1,95,1,2,94,1,1,91,1,1,94,1,3,91,1,1,94,1,3,91,1,1,94,1,3,91,1,1,95,1,2,94,1,1,95,1,2,94,1,4,83,1,2,94,1,2,90,1,2,94,1,2,90,1,2,94,1,2,90
0,1,2,94,1,2,94,1,1,95,1,1,94,1,1,95,1,1,94,1,1,95,1,1,94,1,1,95,1,1,95,1,1,91,1,1,95,1,3,91,1,4,83,1,3,91,1,2,90,1,3,91,1,2,90,1,2,94,1,2,90,1,2,94,1,4,83,1,2,94,1,4,83
0,1,1,94,1,1,94,1,2,94,1,1,95,1,2,94,1,1,95,1,2,94,1,4,83,1,1,95,1,2,90,1,1,95,1,2,90,1,1,95,1,2,90,1,1,95,1,4,83,1,1,91,1,4,83,1,3,91,1,4,83,1,3,91,1,4,83,1,3,91,1,1,87
0,1,1,95,1,1,95,1,1,94,1,4,83,1,1,94,1,2,90,1,2,94,1,2,90,1,2,94,1,2,90,1,2,94,1,4,83,1,1,95,1,4,83,1,1,95,1,4,83,1,1,95,1,4,83,1,1,95,1,1,87,1,1,91,1,1,87,1,3,91,1,1,87
0,1,4,83,1,4,83,1,1,95,1,2,90,1,1,94,1,2,90,1,1,94,1,4,83,1,2,94,1,4,83,1,2,94,1,4,83,1,2,94,1,4,83,1,1,95,1,1,87,1,1,95,1,1,87,1,1,95,1,1,87,1,1,95,1,2,94,1,1,91,1,2,94
0,1,2,90,1,2,90,1,4,83,1,4,83,1,4,83,1,4,83,1,1,95,1,4,83,1,1,95,1,4,83,1,1,94,1,1,87,1,1,94,1,1,87,1,2,94,1,1,87,1,2,94,1,2,94,1,2,94,1,2,94,1,1,95,1,2,94,1,1,95,1,2,94
0,1,4,83,1,4,83,1,2,90,1,1,87,1,2,90,1,1,87,1,2,90,1,1,87,1,2,90,1,2,94,1,4,83,1,2,94,1,4,83,1,2,94,1,1,95,1,2,94,1,1,95,1,3,91,1,1,94,1,3,91,1,1,94,1,3,91,1,2,94,1,3,91
0,1,1,87,1,1,87,1,4,83,1,2,94,1,4,83,1,2,94,1,4,83,1,2,94,1,2,90,1,2,94,1,2,90,1,3,91,1,2,90,1,3,91,1,2,90,1,3,91,1,4,83,1,3,91,1,4,83,1,3,91,1,1,95,1,3,93,1,1,95,1,3,93
0,1,2,94,1,2,94,1,1,87,1,3,91,1,1,87,1,3,91,1,1,87,1,3,91,1,1,87,1,3,91,1,4,83,1,3,91,1,4,83,1,3,93,1,4,83,1,3,93,1,2,90,1,3,93,1,2,90,1,3,93,1,2,90,1,3,93,1,2,90,1,3,93
0,1,3,91,1,3,91,1,2,94,1,3,93,1,2,94,1,3,93,1,2,94,1,3,93,1,2,94,1,3,93,1,2,94,1,3,93,1,1,87,1,3,93,1,1,87,1,4,86,1,1,87,1,4,86,1,1,87,1,4,86,1,4,83,1,4,86,1,4,83,1,4,86
0,1,3,93,1,3,93,1,3,91,1,4,86,1,3,91,1,4,86,1,3,91,1,4,86,1,3,91,1,4,86,1,3,91,1,4,86,1,3,91,1,4,86,1,2,94,1,1,89,1,2,94,1,1,89,1,2,94,1,1,89,1,2,94,1,1,97,1,2,94,1,1,97
0,1,4,86,1,4,86,1,3,93,1,1,89,1,3,93,1,1,89,1,3,93,1,1,89,1,3,93,1,1,97,1,3,93,1,1,97,1,3,93,1,1,97,1,3,91,1,3,93,1,3,91,1,3,93,1,3,91,1,4,89,1,3,91,1,4,89,1,3,91,1,4,84
0,1,1,89,1,1,89,1,4,86,1,1,97,1,4,86,1,1,97,1,4,86,1,1,97,1,3,93,1,3,93,1,3,93,1,3,93,1,3,93,1,4,89,1,3,93,1,4,89,1,3,93,1,4,84,1,3,93,1,4,84,1,3,91,2,4,67,1,3,91,3,4,71
0,1,1,97,1,1,97,1,1,89,1,1,97,1,4,86,1,1,97,1,4,86,1,3,93,1,4,86,1,3,93,1,3,93,1,4,89,1,3,93,1,4,89,1,3,93,1,4,84,1,3,93,1,4,84,1,3,93,2,4,67,1,3,93,3,4,71,1,3,91,3,3,75
0,1,1,97,1,1,97,1,1,97,1,1,97,1,1,89,1,3,93,1,4,86,1,3,93,1,4,86,1,4,89,1,4,86,1,4,89,1,3,93,1,4,84,1,3,93,1,4,84,1,3,93,2,4,67,1,3,93,3,4,71,1,3,93,3,3,75,1,3,93,3,1,73
0,1,1,97,1,1,97,1,1,97,1,3,93,1,1,97,1,3,93,1,1,89,1,4,89,1,4,86,1,4,89,1,4,86,1,4,84,1,4,86,1,4,84,1,3,93,2,4,67,1,3,93,3,4,71,1,3,93,3,3,75,1,3,93,3,1,73,1,3,93,3,6,17
0,1,3,93,1,3,93,1,1,97,1,4,89,1,1,97,1,4,89,1,1,97,1,4,84,1,1,97,1,4,84,1,1,89,2,4,67,1,4,86,3,4,71,1,4,86,3,3,75,1,4,86,3,1,73,1,3,93,3,6,17,1,3,93,3,6,17,1,3,93,3,5,50
0,1,4,89,1,4,89,1,3,93,1,4,84,1,3,93,1,4,84,1,1,97,2,4,67,1,1,97,3,4,71,1,1,97,3,3,75,1,1,97,3,1,73,1,1,89,3,6,17,1,4,86,3,6,17,1,4,86,3,5,50,1,4,86,1,6,1,1,3,93,1,6,1
0,1,4,84,1,4,84,1,4,89,2,4,67,1,4,89,3,4,71,1,3,93,3,3,75,1,3,93,3,1,73,1,1,97,3,6,17,1,1,97,3,6,17,1,1,97,3,5,50,1,1,97,1,6,1,1,1,89,1,6,1,1,4,86,3,6,1,1,4,86,2,4,62
0,2,4,67,2,4,67,1,4,84,3,4,71,1,4,89,3,3,75,1,4,89,3,1,73,1,3,93,3,6,17,1,3,93,3,6,17,1,1,97,3,5,50,1,1,97,1,6,1,1,1,97,3,6,1,1,1,97,2,4,62,1,1,89,2,4,62,1,4,86,2,6,24
0,3,4,71,3,4,71,2,4,67,3,3,75,1,4,84,3,1,73,1,4,89,3,6,17,1,4,89,3,5,50,1,3,93,3,5,50,1,3,93,1,6,1,1,1,97,3,6,1,1,1,97,2,4,62,1,1,97,2,6,24,1,1,97,2,6,24,1,1,89,2,6,1
0,3,3,75,3,3,75,3,4,71,3,1,73,2,4,67,3,6,17,1,4,84,3,5,50,1,4,89,1,6,1,1,4,89,1,6,1,1,3,93,3,6,1,1,3,93,2,4,62,1,1,97,2,6,24,1,1,97,1,6,4,1,1,97,2,6,1,1,1,97,2,6,1
0,3,1,73,3,1,73,3,3,75,3,6,17,3,4,71,3,5,50,2,4,67,1,6,1,1,4,84,1,6,1,1,4,89,3,6,1,1,4,89,2,4,62,1,3,93,2,6,24,1,3,93,1,6,4,1,1,97,2,6,1,1,1,97,2,1,21,1,1,97,2,1,21

0,1,1,77,1,1,77,1,6,28,1,4,62,1,6,27,1,1,84,1,4,57,1,1,84,1,5,15,1,2,90,1,5,15,1,2,90,1,6,4,1,3,92,2,6,3,1,3,92,2,6,3,1,2,93,2,5,43,1,2,93,2,6,16,1,2,93,2,6,6,1,2,93
0,1,4,62,1,4,62,1,1,77,1,1,84,1,6,28,1,1,84,1,6,28,1,2,90,1,6,27,1,2,90,1,4,57,1,3,92,1,5,15,1,3,92,1,6,4,1,2,93,1,6,4,1,2,93,2,6,3,1,2,93,2,5,43,1,2,93,2,5,43,1,1,93
1,1,1,84,1,1,84,1,4,62,1,2,90,1,4,62,1,2,90,1,1,77,1,3,92,1,6,28,1,3,92,1,6,28,1,2,93,1,6,27,1,2,93,1,4,57,1,2,93,1,5,15,1,2,93,1,6,4,1,1,93,1,6,4,1,1,93,2,6,3,1,4,84
1,1,2,90,1,2,90,1,1,84,1,3,92,1,1,84,1,3,92,1,4,62,1,2,93,1,4,62,1,2,93,1,1,77,1,2,93,1,6,28,1,2,93,1,6,28,1,1,93,1,6,27,1,1,93,1,4,57,1,4,84,1,5,15,1,1,84,1,6,4,1,1,84
1,1,3,92,1,3,92,1,2,90,1,2,93,1,2,90,1,2,93,1,1,84,1,2,93,1,1,84,1,2,93,1,4,62,1,1,93,1,4,62,1,1,93,1,1,77,1,4,84,1,6,28,1,1,84,1,6,28,1,1,84,1,6,27,1,3,86,1,4,57,1,1,90
1,1,2,93,1,2,93,1,3,92,1,2,93,1,3,92,1,2,93,1,2,90,1,1,93,1,2,90,1,1,93,1,1,84,1,4,84,1,1,84,1,1,84,1,4,62,1,1,84,1,4,62,1,3,86,1,1,77,1,1,90,1,6,28,1,1,90,1,6,28,1,3,91
0,1,2,93,1,2,93,1,2,93,1,1,93,1,2,93,1,1,93,1,3,92,1,4,84,1,3,92,1,1,84,1,2,90,1,1,84,1,2,90,1,3,86,1,1,84,1,1,90,1,1,84,1,1,90,1,4,62,1,3,91,1,4,62,1,3,91,1,1,77,1,3,91
0,1,1,93,1,1,93,1,2,93,1,4,84,1,2,93,1,1,84,1,2,93,1,1,84,1,2,93,1,3,86,1,3,92,1,1,90,1,3,92,1,1,90,1,2,90,1,3,91,1,2,90,1,3,91,1,1,84,1,3,91,1,1,84,1,3,91,1,4,62,1,3,91
1,1,4,84,1,4,84,1,1,93,1,1,84,1,2,93,1,3,86,1,2,93,1,3,86,1,2,93,1,1,90,1,2,93,1,3,91,1,3,92,1,3,91,1,3,92,1,3,91,1,2,90,1,3,91,1,2,90,1,3,91,1,1,84,1,3,91,1,1,84,1,3,91
1,1,1,84,1,1,84,1,4,84,1,3,86,1,1,93,1,1,90,1,1,93,1,1,90,1,2,93,1,3,91,1,2,93,1,3,91,1,2,93,1,3,91,1,2,93,1,3,91,1,3,92,1,3,91,1,3,92,1,3,91,1,2,90,1,3,91,1,2,90,1,3,91
1,1,3,86,1,3,86,1,1,84,1,1,90,1,4,84,1,3,91,1,4,84,1,3,91,1,1,93,1,3,91,1,2,93,1,3,91,1,2,93,1,3,91,1,2,93,1,3,91,1,2,93,1,3,91,1,3,92,1,3,91,1,3,92,1,3,91,1,2,90,1,3,91
1,1,1,90,1,1,90,1,3,86,1,3,91,1,1,84,1,3,91,1,1,84,1,3,91,1,4,84,1,3,91,1,1,93,1,3,91,1,1,93,1,3,91,1,2,93,1,3,91,1,2,93,1,3,91,1,2,93,1,3,91,1,2,93,1,3,91,1,3,92,1,3,91
0,1,3,91,1,3,91,1,1,90,1,3,91,1,1,90,1,3,91,1,1,90,1,3,91,1,1,90,1,3,91,1,1,90,1,3,91,1,1,90,1,3,91,1,1,90,1,1,90,1,1,90,1,1,90,1,1,90,1,1,91,1,1,90,1,2,94,1,3,86,1,2,94
0,1,3,91,1,3,91,1,3,91,1,1,90,1,3,91,1,1,90,1,3,91,1,1,91,1,3,91,1,2,94,1,3,91,1,2,94,1,3,91,1,4,86,1,1,90,1,4,86,1,1,90,1,4,85,1,1,90,1,4,80,1,1,90,1,4,80,1,1,90,1,4,80
0,1,1,90,1,1,90,1,3,91,1,1,91,1,3,91,1,2,94,1,3,91,1,2,94,1,3,91,1,4,86,1,3,91,1,4,86,1,3,91,1,4,85,1,3,91,1,4,80,1,3,91,1,4,80,1,1,90,1,4,80,1,1,90,1,4,80,1,1,90,1,4,80
1,1,1,91,1,1,91,1,1,90,1,2,94,1,3,91,1,2,94,1,3,91,1,4,86,1,3,91,1,4,85,1,3,91,1,4,80,1,3,91,1,4,80,1,3,91,1,4,80,1,3,91,1,4,80,1,3,91,1,4,80,1,1,90,1,4,80,1,1,90,1,1,84
